Date,Adj Close
2007-09-30,-0.005151493223303327
2007-12-31,0.020157568610170262
2008-03-31,-0.13932601005217027
2008-06-30,0.06546652981001633
2008-09-30,-0.08719774207712816
2008-12-31,-0.2715979502238042
2009-03-31,-0.15589288999699902
2009-06-30,0.14139652024700644
2009-09-30,0.13326483382497134
2009-12-31,0.09337199094007542
2010-03-31,-0.0163477060294146
2010-06-30,0.04288946425699969
2010-09-30,-0.01845329455427236
2010-12-31,0.09882696002185787
2011-03-31,0.04751789592087685
2011-06-30,0.028457918332428944
2011-09-30,-0.055840003189952414
2011-12-31,-0.015317439189507676
2012-03-31,0.0829952075042506
2012-06-30,0.016803183085006834
2012-09-30,0.03798471074237364
2012-12-31,-0.0037951710713061138
2013-03-31,0.0331440719999514
2013-06-30,0.1339586199394185
2013-09-30,0.04066647832933423
2013-12-31,0.055956364934592884
2014-03-31,-0.011198139808240137
2014-06-30,0.06965549055152898
2014-09-30,0.05625162165803599
2014-12-31,0.01692196825557657
2015-03-31,-0.021096434146148257
2015-06-30,0.05187390368242939
2015-09-30,-0.020197301234790577
2015-12-31,0.012387468183198358
2016-03-31,-0.09382133121271863
2016-06-30,0.11580527422608244
2016-09-30,0.04188913648485104
2016-12-31,-0.005234385667351793
2017-03-31,0.0476593316613112
2017-06-30,0.04760250155025436
2017-09-30,0.028859270042713714
2017-12-31,0.055165406104361825
2018-03-31,0.016679885342688605
2018-06-30,0.037532934560645215
2018-09-30,0.03771373067002193
2018-12-31,-0.05287567641885704
2019-03-31,-0.023825581715409272
2019-06-30,0.09401891962113096
2019-09-30,0.04248594758833679
2019-12-31,0.042233304191071186
2020-03-31,-0.039699007934391295
2020-06-30,-0.025164159132808894
2020-09-30,0.1503722988689642
2020-12-31,0.07068636979830067
2021-03-31,0.036573570789094845
2021-06-30,0.11772427509226979
